TID,KEY,TIME,I,WND,PRED_WND
2282,2016-20,2016100306,6,60,50.42807751150366
2282,2016-20,2016100312,6,60,47.18777784363749
2282,2016-20,2016100318,6,60,45.75291340721134
2282,2016-20,2016100400,6,55,48.72461059701618
2282,2016-20,2016100406,6,52,54.221050216446486
2282,2016-20,2016100412,5,45,50.99674707379182
2282,2016-20,2016100418,4,40,49.07868154259438
2282,2016-20,2016100500,4,33,40.228474358222854
2282,2016-20,2016100506,3,25,35.893699645018785
2282,2016-20,2016100512,9,20,26.58854185286242
2282,2016-20,2016100518,9,20,21.817387767704588
2282,2016-20,2016100600,9,20,15.537854209175464
2282,2016-20,2016100606,9,20,7.601995616597719
2282,2016-20,2016100612,9,20,7.156115843789792
2282,2016-20,2016100618,9,15,18.15248698766652
2283,2016-21,2016100612,2,20,20.226769028803517
2283,2016-21,2016100618,2,20,18.25648746119907
2283,2016-21,2016100700,2,23,21.70856539209808
2283,2016-21,2016100706,2,23,20.321496912077066
2283,2016-21,2016100712,3,25,22.519746564602713
2283,2016-21,2016100718,3,28,21.771406472175784
2283,2016-21,2016100800,3,28,25.47283558723592
2283,2016-21,2016100806,3,25,24.066935764237826
2283,2016-21,2016100812,2,23,25.804521808254663
2283,2016-21,2016100818,2,20,29.059444066603874
2283,2016-21,2016100900,2,20,27.506799096888756
2283,2016-21,2016100906,2,20,22.001921569148237
2283,2016-21,2016100912,2,18,19.90822358698057
2283,2016-21,2016100918,2,18,17.207841704645773
2283,2016-21,2016101000,2,18,19.164363239897284
2283,2016-21,2016101006,2,18,20.458467140125776
2283,2016-21,2016101012,1,15,17.687110401063535
2283,2016-21,2016101018,1,15,18.812176655478197
2283,2016-21,2016101100,1,15,19.32343251373402
2283,2016-21,2016101106,1,15,19.802175802639226
2283,2016-21,2016101112,1,13,14.817217111377204
2283,2016-21,2016101118,1,13,15.405199526088609
2283,2016-21,2016101200,1,13,16.09348340341859
2283,2016-21,2016101206,1,13,15.487583481390232
2283,2016-21,2016101212,1,15,12.17578496332601
2283,2016-21,2016101218,2,18,12.55818710926792
2283,2016-21,2016101300,2,23,13.243363673632018
2283,2016-21,2016101306,2,23,12.991790224894203
2283,2016-21,2016101312,2,20,16.712357262794
2283,2016-21,2016101318,2,18,19.331430644744728
2283,2016-21,2016101400,2,18,24.149057842187347
2283,2016-21,2016101406,1,15,21.628071649398464
2283,2016-21,2016101412,1,13,16.089813369887622
2284,2016-22,2016100900,2,20,24.513431790061816
2284,2016-22,2016100906,2,23,23.70539146198206
2284,2016-22,2016100912,3,25,27.60824796724785
2284,2016-22,2016100918,3,28,25.718857027740967
2284,2016-22,2016101000,4,33,27.628274264188747
2284,2016-22,2016101006,4,40,30.852756716325246
2284,2016-22,2016101012,5,48,31.196578548781247
2284,2016-22,2016101018,5,48,33.98715527612114
2284,2016-22,2016101100,5,45,39.54330197216967
2284,2016-22,2016101106,5,45,46.686108555326314
2284,2016-22,2016101112,5,48,53.323899839907426
2284,2016-22,2016101118,5,50,46.580204956844455
2284,2016-22,2016101200,5,50,39.79979266785682
2284,2016-22,2016101206,5,48,39.692898739650786
2284,2016-22,2016101212,5,45,43.48023335225389
2284,2016-22,2016101218,4,40,43.563386648903645
2284,2016-22,2016101300,4,33,41.08083113896083
2284,2016-22,2016101306,9,25,36.402544884179406
2284,2016-22,2016101312,9,18,32.367675125523874
2285,2016-23,2016101418,3,28,24.284387674151446
2285,2016-23,2016101500,4,35,31.034494625119066
2285,2016-23,2016101506,4,40,28.856815425602804
2285,2016-23,2016101512,5,45,30.801218972688048
2285,2016-23,2016101518,6,55,34.341695441456466
2285,2016-23,2016101600,5,42,42.07508408601524
2285,2016-23,2016101606,4,38,44.96004249824517
2285,2016-23,2016101612,4,38,47.441476122542895
2285,2016-23,2016101618,4,38,58.04601030795459
2285,2016-23,2016101700,4,38,31.29110330031034
2285,2016-23,2016101706,4,38,27.35562545712986
2285,2016-23,2016101712,4,38,31.627740439047443
2285,2016-23,2016101718,4,38,31.494938099932426
2285,2016-23,2016101800,4,38,32.56473532579207
2285,2016-23,2016101806,4,33,31.705589228409337
2285,2016-23,2016101812,3,28,31.94416452236203
2285,2016-23,2016101818,3,25,31.489772422237763
2285,2016-23,2016101900,2,23,31.148193867761165
2285,2016-23,2016101906,2,20,22.916737079973075
2285,2016-23,2016101912,1,15,17.49032671500271
2285,2016-23,2016101918,1,15,15.722465852565904
2285,2016-23,2016102000,0,10,14.76833926328743
2285,2016-23,2016102006,0,10,11.902792329166573
2286,2016-24,2016101612,4,38,32.081694634384746
2286,2016-24,2016101618,4,40,32.790643166762834
2286,2016-24,2016101700,5,45,39.283848946469845
2286,2016-24,2016101706,5,50,40.59524902886807
2286,2016-24,2016101712,6,58,44.95191842299391
2286,2016-24,2016101718,6,60,44.12286694094206
2286,2016-24,2016101800,6,60,48.86523105511293
2286,2016-24,2016101806,6,62,53.252698682137066
2286,2016-24,2016101812,6,68,61.280461418252855
2286,2016-24,2016101818,6,68,59.11979005132798
2286,2016-24,2016101900,6,68,55.425611765417386
2286,2016-24,2016101906,6,65,56.81368995127889
2286,2016-24,2016101912,6,60,63.691433054663605
2286,2016-24,2016101918,5,50,60.26401843158527
2286,2016-24,2016102000,5,45,58.25775487660695
2286,2016-24,2016102006,5,42,53.056941034205806
2286,2016-24,2016102012,5,42,45.47823209061511
2286,2016-24,2016102018,5,42,32.75603613572076
2286,2016-24,2016102100,5,42,30.830521808404228
2286,2016-24,2016102106,4,35,30.578568536008447
2286,2016-24,2016102112,2,23,32.98276363478823
2286,2016-24,2016102118,1,15,34.24458063401471
2286,2016-24,2016102200,0,10,33.690905823776234
2286,2016-24,2016102206,0,10,22.764518406400157
2286,2016-24,2016102212,0,10,6.744423855462628
2286,2016-24,2016102218,0,10,0.22255372183150257
2287,2016-25,2016110212,1,15,23.534078885725137
2287,2016-25,2016110218,1,15,22.804414057109852
2287,2016-25,2016110300,2,18,23.47906887405003
2287,2016-25,2016110306,2,18,23.59642556379788
2287,2016-25,2016110312,2,18,24.173504317001573
2287,2016-25,2016110318,2,20,24.284411795433755
2287,2016-25,2016110400,2,23,28.796005663040035
2287,2016-25,2016110406,3,25,26.420491803269726
2287,2016-25,2016110412,3,25,25.57910149942444
2287,2016-25,2016110418,3,28,28.257321529681292
2287,2016-25,2016110500,4,33,31.017753749524047
2287,2016-25,2016110506,4,35,31.754673771460432
2287,2016-25,2016110512,4,38,29.97262966288747
2287,2016-25,2016110518,4,38,33.1548320858015
2287,2016-25,2016110600,4,40,39.48568143828027
2287,2016-25,2016110606,5,42,40.252196674026095
2287,2016-25,2016110612,5,42,41.88286725060715
2287,2016-25,2016110618,4,40,38.868074165062296
2287,2016-25,2016110700,4,35,40.51210314379398
2287,2016-25,2016110706,9,33,40.98823282247446
2287,2016-25,2016110712,9,25,37.96889761206825
2287,2016-25,2016110718,9,20,33.74365489205144
2287,2016-25,2016110800,9,18,25.429761669868185
2288,2016-26,2016111018,2,18,24.818465970055172
2288,2016-26,2016111100,2,18,24.21516303154317
2288,2016-26,2016111106,2,18,24.198868330109633
2288,2016-26,2016111112,2,18,27.861075906147448
2288,2016-26,2016111118,2,18,26.66352685425585
2288,2016-26,2016111200,1,15,25.7639063248036
2288,2016-26,2016111206,1,15,25.300687200339553
2288,2016-26,2016111212,1,13,24.290246342879243
2289,2016-27,2016111218,1,13,21.137503034110466
2289,2016-27,2016111300,1,13,21.342048067438952
2289,2016-27,2016111306,1,13,22.510340418349244
2289,2016-27,2016111312,1,13,22.38400246631062
2290,2016-28,2016112600,3,25,24.320752895730948
2290,2016-28,2016112606,3,25,22.49104463255361
2290,2016-28,2016112612,3,25,21.93221912993664
2290,2016-28,2016112618,2,23,23.99807196899269
2290,2016-28,2016112700,2,23,29.41915933641627
2290,2016-28,2016112706,2,23,26.931124772489795
2290,2016-28,2016112712,2,23,25.123128934545946
2290,2016-28,2016112718,2,20,21.840366326379126
2290,2016-28,2016112800,1,15,21.731671853992566
2291,2016-29,2016122200,2,18,24.33522765544592
2291,2016-29,2016122206,2,23,23.41653082634167
2291,2016-29,2016122212,3,25,22.787866488624502
2291,2016-29,2016122218,3,25,26.713262313065457
2291,2016-29,2016122300,3,28,25.10714420200918
2291,2016-29,2016122306,3,30,31.978557891848368
2291,2016-29,2016122312,4,33,32.44793686170584
2291,2016-29,2016122318,5,42,30.03057170716812
2291,2016-29,2016122400,6,52,33.6138995784637
2291,2016-29,2016122406,6,58,35.31783892103488
2291,2016-29,2016122412,6,58,38.05187158787413
2291,2016-29,2016122418,6,58,49.065006360122254
2291,2016-29,2016122500,6,62,59.3429248371059
2291,2016-29,2016122506,6,62,61.63171203205809
2291,2016-29,2016122512,6,60,56.2231818327848
2291,2016-29,2016122518,5,50,53.39854942563511
2291,2016-29,2016122600,5,42,57.833843442670684
2291,2016-29,2016122606,4,35,55.35896460821266
2291,2016-29,2016122612,4,35,51.21279950589707
2291,2016-29,2016122618,4,35,36.66634898518288
2291,2016-29,2016122700,3,30,28.66586089709807
2291,2016-29,2016122706,3,25,23.14100044467324
2291,2016-29,2016122712,2,20,27.620001459831485
2291,2016-29,2016122718,1,15,29.924499013753575
2291,2016-29,2016122800,1,13,23.35584097254008
2291,2016-29,2016122806,1,13,19.31596615912821
2292,2017-01,2017041606,0,10,20.021521799052323
2292,2017-01,2017041612,0,10,18.854187015777654
2292,2017-01,2017041618,0,10,17.764826617927724
2292,2017-01,2017041700,0,10,13.028070797528699
2292,2017-01,2017041706,0,10,14.533230451487896
2292,2017-01,2017041712,0,10,14.735168761222837
2292,2017-01,2017041718,0,10,13.746185978661515
2292,2017-01,2017041800,1,13,13.305671858293124
2292,2017-01,2017041806,1,13,13.057568083126739
2292,2017-01,2017041812,1,13,13.385808352641561
2292,2017-01,2017041818,1,13,13.405408114805766
2292,2017-01,2017041900,1,13,17.900369898256656
2292,2017-01,2017041906,1,13,16.098008389463303
2292,2017-01,2017041912,1,13,14.890428671232428
2292,2017-01,2017041918,0,10,14.84534185034579
2292,2017-01,2017042000,0,10,14.513932482613484
2292,2017-01,2017042006,0,10,14.302708114765608
2293,2017-02,2017042418,1,15,20.81297036817756
2293,2017-02,2017042500,1,15,23.888118221880745
2293,2017-02,2017042506,1,15,22.907203148329984
2293,2017-02,2017042512,1,15,23.093211942538517
2293,2017-02,2017042518,2,18,22.977455310303128
2293,2017-02,2017042600,2,18,23.031678086130512
2293,2017-02,2017042606,2,18,22.915423133225545
2293,2017-02,2017042612,2,18,23.00090094048045
2293,2017-02,2017042618,2,18,27.736594926946168
2293,2017-02,2017042700,2,18,26.194744787009995
2293,2017-02,2017042706,2,18,25.465113603042028
2293,2017-02,2017042712,1,15,25.076008436242716
2293,2017-02,2017042718,1,13,23.920412792852517
2293,2017-02,2017042800,1,13,23.114040223864492
2293,2017-02,2017042806,1,13,22.615108353791186
2293,2017-02,2017042812,1,13,18.01689234451328
2293,2017-02,2017042818,1,13,15.600749934753196
2293,2017-02,2017042900,1,13,16.115402543772404
2293,2017-02,2017042906,1,13,16.965549799092173
2294,2017-03,2017061200,2,23,17.40037389743975
2294,2017-03,2017061206,3,25,15.935315813730597
2294,2017-03,2017061212,3,30,19.88332233799781
2294,2017-03,2017061218,2,23,20.751863604932566
2294,2017-03,2017061300,1,15,23.511783407209123
2294,2017-03,2017061306,1,13,24.24494211442817
2294,2017-03,2017061312,0,10,29.501394615711433
2294,2017-03,2017061318,0,10,15.64564377723724
2295,2017-04,2017070306,3,28,21.66833873994517
2295,2017-04,2017070312,3,28,23.29567649173157
2295,2017-04,2017070318,3,25,26.182366610123097
2295,2017-04,2017070400,3,25,24.883395302622773
2295,2017-04,2017070406,3,25,26.38962988778411
2295,2017-04,2017070412,3,25,23.056520987351405
2295,2017-04,2017070418,2,23,16.44841336140496
2295,2017-04,2017070500,9,18,17.13972698792645
2295,2017-04,2017070506,9,18,18.31311168708794
2295,2017-04,2017070512,9,15,19.862083062679005
2295,2017-04,2017070518,9,15,19.116932835808598
2295,2017-04,2017070600,9,15,13.623180816027173
2295,2017-04,2017070606,9,15,15.312730562349827
2296,2017-05,2017071606,3,25,20.900902750340208
2296,2017-05,2017071612,3,25,19.018677715159072
2296,2017-05,2017071618,3,25,20.37204720876116
2296,2017-05,2017071700,2,18,23.489320273048293
2296,2017-05,2017071706,1,15,23.32521762936051
2296,2017-05,2017071712,1,15,20.945393347678134
2296,2017-05,2017071718,1,13,19.278916677699215
2297,2017-06,2017072118,2,18,21.630208686636422
2297,2017-06,2017072200,2,20,25.40526709754573
2297,2017-06,2017072206,2,20,23.928593924680285
2297,2017-06,2017072212,2,23,22.86024553167198
2297,2017-06,2017072218,3,25,22.851348629773213
2297,2017-06,2017072300,3,28,25.64339305582854
2297,2017-06,2017072306,3,30,24.91293237257156
2297,2017-06,2017072312,4,33,29.1142529156063
2297,2017-06,2017072318,4,33,31.148650739481184
2297,2017-06,2017072400,4,38,33.90928604105477
2297,2017-06,2017072406,4,40,35.645396700543756
2297,2017-06,2017072412,4,40,37.41727057701934
2297,2017-06,2017072418,4,40,34.36074481567158
2297,2017-06,2017072500,4,40,40.914129665633254
2297,2017-06,2017072506,4,40,41.93688661489222
2297,2017-06,2017072512,4,40,38.08923578554578
2297,2017-06,2017072518,4,38,37.729494111198676
2297,2017-06,2017072600,4,35,37.95724734332316
2297,2017-06,2017072606,4,35,37.5246609839391
2297,2017-06,2017072612,4,35,38.077642025126124
2297,2017-06,2017072618,4,35,34.17171524124399
2297,2017-06,2017072700,4,35,29.502524257556672
2297,2017-06,2017072706,4,35,30.396470175212244
2297,2017-06,2017072712,4,35,31.40704981619558
2297,2017-06,2017072718,4,35,32.86811995328304
2297,2017-06,2017072800,4,33,33.18610377160155
2297,2017-06,2017072806,4,33,33.74483778356796
2297,2017-06,2017072812,4,33,33.21705832043125
2297,2017-06,2017072818,4,33,33.82878115046822
2297,2017-06,2017072900,3,30,30.592521618491105
2297,2017-06,2017072906,3,30,32.05656960888979
2297,2017-06,2017072912,3,30,32.180273527540066
2297,2017-06,2017072918,3,30,32.74795291993934
2297,2017-06,2017073000,4,33,27.903452580803503
2297,2017-06,2017073006,4,35,29.084419335821735
2297,2017-06,2017073012,5,42,29.59479130011721
2297,2017-06,2017073018,6,52,29.846002076995546
2297,2017-06,2017073100,6,52,34.82591098611209
2297,2017-06,2017073106,6,52,36.95148639096004
2297,2017-06,2017073112,6,52,46.44109017213822
2297,2017-06,2017073118,5,48,58.74517004698737
2297,2017-06,2017080100,5,48,52.61327516889406
2297,2017-06,2017080106,5,45,50.15077883668005
2297,2017-06,2017080112,5,45,49.4094490038533
2297,2017-06,2017080118,5,45,41.98617507303857
2297,2017-06,2017080200,5,45,43.45596450067512
2297,2017-06,2017080206,5,45,39.42961874778376
2297,2017-06,2017080212,5,45,40.65395976131731
2297,2017-06,2017080218,5,45,41.27664914598455
2297,2017-06,2017080300,5,42,41.379472619092155
2297,2017-06,2017080306,5,42,41.50707655836169
2297,2017-06,2017080312,4,40,41.38014873091669
2297,2017-06,2017080318,4,40,40.87310193196436
2297,2017-06,2017080400,4,40,35.604381756595785
2297,2017-06,2017080406,4,38,36.52426801951344
2297,2017-06,2017080412,4,38,34.333740892786864
2297,2017-06,2017080418,4,38,35.062994790891196
2297,2017-06,2017080500,4,38,35.770600448753896
2297,2017-06,2017080506,4,38,33.25885550407736
2297,2017-06,2017080512,4,38,34.33375639936145
2297,2017-06,2017080518,4,33,34.53970887826301
2297,2017-06,2017080600,4,33,34.09128530195221
2297,2017-06,2017080606,4,33,34.374065244558494
2297,2017-06,2017080612,4,33,33.939942375430235
2297,2017-06,2017080618,4,33,26.272041771065915
2297,2017-06,2017080700,4,33,28.33247387551029
2297,2017-06,2017080706,3,30,28.746495361601717
2297,2017-06,2017080712,3,28,27.600188989280753
2297,2017-06,2017080718,2,23,27.397837207890632
2297,2017-06,2017080800,2,18,26.779839621619317
2297,2017-06,2017080806,9,18,21.411874839733343
2297,2017-06,2017080812,9,15,19.11647582371438
2297,2017-06,2017080818,9,13,13.858686957379632
2297,2017-06,2017080900,9,13,8.320544798517403
2298,2017-07,2017072200,2,18,19.632269878071952
2298,2017-07,2017072206,2,18,22.343722245568472
2298,2017-07,2017072212,2,20,19.854414249537967
2298,2017-07,2017072218,2,20,18.243467533196736
2298,2017-07,2017072300,2,20,20.684682231100567
2298,2017-07,2017072306,2,20,21.705245084907347
2298,2017-07,2017072312,2,20,26.093230837827264
2298,2017-07,2017072318,2,20,25.540061099581806
2298,2017-07,2017072400,2,23,23.302407904249094
2298,2017-07,2017072406,2,23,23.259329889073967
2298,2017-07,2017072412,2,23,22.60593072215471
2298,2017-07,2017072418,2,20,22.665636510540196
2298,2017-07,2017072500,2,18,26.783671220681924
2298,2017-07,2017072506,2,18,25.08865713028854
2298,2017-07,2017072512,1,15,24.470784771213516
2298,2017-07,2017072518,1,15,19.935365044807668
2298,2017-07,2017072600,1,13,18.06878916785513
2298,2017-07,2017072606,1,13,20.058988469824328
2298,2017-07,2017072612,0,10,16.396333185714127
2298,2017-07,2017072618,0,10,18.157317414649867
2298,2017-07,2017072700,0,10,15.955875577140432
2298,2017-07,2017072706,0,10,16.72314742750217
2298,2017-07,2017072712,0,10,12.651056373847553
2298,2017-07,2017072718,0,10,14.20550030120745
2298,2017-07,2017072800,0,10,14.850990003921936
2300,2017-09,2017072300,2,18,14.73172088174698
2300,2017-09,2017072306,2,18,18.0852903730987
2300,2017-09,2017072312,2,18,21.6518865732275
2300,2017-09,2017072318,2,18,20.231454659078224
2300,2017-09,2017072400,2,18,19.386470174985902
2300,2017-09,2017072406,2,18,18.93045368269054
2300,2017-09,2017072412,2,20,18.69037022495263
2300,2017-09,2017072418,2,20,18.85464520509015
2300,2017-09,2017072500,2,20,19.133222121581866
2300,2017-09,2017072506,2,20,18.745440301033796
2300,2017-09,2017072512,2,18,20.717207317101213
2300,2017-09,2017072518,1,15,19.868042439432486
2300,2017-09,2017072600,1,15,18.287784449825665
2300,2017-09,2017072606,1,15,16.36017817113816
2300,2017-09,2017072612,1,15,12.600981362235075
2300,2017-09,2017072618,1,15,8.57158376200914
2300,2017-09,2017072700,1,15,10.789389988310234
2300,2017-09,2017072706,1,15,11.541102621553478
2300,2017-09,2017072712,1,13,12.004484970548162
2300,2017-09,2017072718,1,13,12.75050195772792
2300,2017-09,2017072800,0,10,12.01746812417656
2300,2017-09,2017072806,0,10,11.256863872478277
2300,2017-09,2017072812,0,10,8.330089338532275
2300,2017-09,2017072818,0,10,9.189001273244514
2300,2017-09,2017072900,0,10,5.619275252271052
2300,2017-09,2017072906,0,10,6.801229279351901
2301,2017-10,2017072700,3,25,21.535462709108913
2301,2017-10,2017072706,3,25,25.062431471390198
2301,2017-10,2017072712,3,28,26.52008611219719
2301,2017-10,2017072718,3,28,29.53690896188283
2301,2017-10,2017072800,3,30,30.746705129429927
2301,2017-10,2017072806,3,30,28.71923200263592
2301,2017-10,2017072812,4,33,31.893510724730675
2301,2017-10,2017072818,4,38,29.724254119400427
2301,2017-10,2017072900,4,40,31.366939906134576
2301,2017-10,2017072906,4,40,30.17312161745633
2301,2017-10,2017072912,4,38,33.992505693107034
2301,2017-10,2017072918,4,33,39.55460037745337
2301,2017-10,2017073000,3,28,38.862579548389306
2301,2017-10,2017073006,1,15,35.880973153165826
2301,2017-10,2017073012,1,13,30.70372890331913
2301,2017-10,2017073018,1,13,23.66091615750247
2301,2017-10,2017073100,0,10,18.31935799081441
2302,2017-11,2017072912,2,20,20.790747624121934
2302,2017-11,2017072918,2,20,19.429083512958073
2302,2017-11,2017073000,2,20,18.789861198565063
2302,2017-11,2017073006,2,23,18.07649324724133
2302,2017-11,2017073012,2,20,20.972257557529986
2302,2017-11,2017073018,2,20,19.921481194995295
2302,2017-11,2017073100,2,23,18.356661626429684
2302,2017-11,2017073106,2,23,21.90809768481796
2302,2017-11,2017073112,2,20,15.5024821282978
2302,2017-11,2017073118,1,13,14.749426028169182
2302,2017-11,2017080100,1,13,20.319172379076633
2302,2017-11,2017080106,9,13,19.007966619303488
2302,2017-11,2017080112,9,10,14.953115308955034
2302,2017-11,2017080118,9,10,4.872205666909963
2302,2017-11,2017080200,9,10,7.6633704798763915
2302,2017-11,2017080206,9,10,8.518179956884637
2302,2017-11,2017080212,9,10,4.634976490403744
2302,2017-11,2017080218,9,10,6.520413908000478
2302,2017-11,2017080300,9,10,8.041098130131218
2302,2017-11,2017080306,9,10,8.241891651561673
2303,2017-12,2017080300,2,18,24.994438976090862
2303,2017-12,2017080306,2,20,25.036378980991913
2303,2017-12,2017080312,2,20,23.204850593482263
2303,2017-12,2017080318,2,20,22.964569149687406
2303,2017-12,2017080400,2,20,23.46425564327518
2303,2017-12,2017080406,2,23,26.122226752084487
2303,2017-12,2017080412,2,23,25.137757041950294
2303,2017-12,2017080418,2,23,24.60860813361535
2303,2017-12,2017080500,2,23,24.530016890113302
2303,2017-12,2017080506,2,23,28.17226246283957
2303,2017-12,2017080512,2,23,25.762851377014783
2303,2017-12,2017080518,9,23,23.006374722036014
2303,2017-12,2017080600,9,20,22.117976830680732
2303,2017-12,2017080606,9,20,19.58894898847001
2303,2017-12,2017080612,9,18,18.99332713289573
2303,2017-12,2017080618,9,18,18.897395114309347
2303,2017-12,2017080700,9,18,14.435289968674851
2303,2017-12,2017080706,9,15,14.763716306763968
2303,2017-12,2017080712,9,15,12.709827643715471
2303,2017-12,2017080718,9,15,13.23135903100274
2303,2017-12,2017080800,9,15,13.893551252419343
2303,2017-12,2017080806,9,13,10.179338665866851
2304,2017-13,2017081218,4,38,28.997284139734063
2304,2017-13,2017081300,5,42,31.75721099256839
2304,2017-13,2017081306,5,42,37.442279006416356
2304,2017-13,2017081312,5,42,41.463876631738174
2304,2017-13,2017081318,5,42,45.552207596170206
2304,2017-13,2017081400,4,40,47.64467181763541
2304,2017-13,2017081406,4,40,44.13721890266311
2304,2017-13,2017081412,4,40,42.98963488262683
2304,2017-13,2017081418,4,40,42.33097036826473
2304,2017-13,2017081500,5,42,39.00704588522416
2304,2017-13,2017081506,5,42,38.835233839686964
2304,2017-13,2017081512,4,38,38.833746452711466
2304,2017-13,2017081518,4,38,37.87265092442749
2304,2017-13,2017081600,4,33,40.19323622770452
2304,2017-13,2017081606,4,33,38.6980996230871
2304,2017-13,2017081612,4,33,30.613116436585415
2304,2017-13,2017081618,3,30,31.907036864509735
2304,2017-13,2017081700,2,23,23.444888843568492
2304,2017-13,2017081706,2,18,23.858763542912754
2305,2017-14,2017082118,2,23,25.787318278380724
2305,2017-14,2017082200,3,25,23.96233253183209
2305,2017-14,2017082206,3,30,22.817597438346525
2305,2017-14,2017082212,4,33,26.302430261531526
2305,2017-14,2017082218,4,35,24.34505450195877
2305,2017-14,2017082300,5,45,26.51279709320835
2305,2017-14,2017082306,5,42,33.06707889512825
2305,2017-14,2017082312,3,25,33.8615720422348
2305,2017-14,2017082318,2,23,33.3591552085565
2305,2017-14,2017082400,2,18,45.328993577696735
2305,2017-14,2017082406,1,15,34.692915764761494
2305,2017-14,2017082412,1,13,6.958121604350083
2305,2017-14,2017082418,1,13,10.84481782261571
2305,2017-14,2017082500,0,10,6.86069321971496
2306,2017-15,2017082600,2,20,24.203964090797
2306,2017-15,2017082606,2,23,28.117413251477274
2306,2017-15,2017082612,2,23,25.640371485157345
2306,2017-15,2017082618,3,28,23.97512954618054
2306,2017-15,2017082700,3,30,18.730474840634088
2306,2017-15,2017082706,2,20,23.695063771867808
2306,2017-15,2017082712,1,15,22.134832721891826
2306,2017-15,2017082718,1,13,27.775086425754864
2306,2017-15,2017082800,0,10,27.945676810084024
2307,2017-16,2017082912,2,23,26.632383029865878
2307,2017-16,2017082918,2,23,28.410398064536764
2307,2017-16,2017083000,3,25,26.007826691851903
2307,2017-16,2017083006,3,25,28.095501730814192
2307,2017-16,2017083012,3,25,25.31864570569786
2307,2017-16,2017083018,3,28,24.81418139482389
2307,2017-16,2017083100,3,28,28.102872239289923
2307,2017-16,2017083106,3,30,27.794562426365758
2307,2017-16,2017083112,4,33,27.779166992201397
2307,2017-16,2017083118,4,35,32.61329922527017
2307,2017-16,2017090100,4,40,30.216844307920212
2307,2017-16,2017090106,4,40,32.19191787062374
2307,2017-16,2017090112,4,38,35.53918375036858
2307,2017-16,2017090118,4,35,35.850246454905346
2307,2017-16,2017090200,4,35,40.66680768705493
2307,2017-16,2017090206,4,33,39.06292637294018
2307,2017-16,2017090212,4,33,34.79342267989034
2307,2017-16,2017090218,3,30,29.876661883746806
2307,2017-16,2017090300,3,28,29.96881847054891
2307,2017-16,2017090306,3,25,25.6300737418307
2307,2017-16,2017090312,9,23,25.982834245098445
2307,2017-16,2017090318,9,20,20.735282376260216
2307,2017-16,2017090400,9,20,17.634150823003722
2307,2017-16,2017090406,9,20,14.915607893144738
2307,2017-16,2017090412,9,20,14.477987136266904
2307,2017-16,2017090418,9,18,12.218725863814143
2307,2017-16,2017090500,9,18,13.579579178817767
2307,2017-16,2017090506,9,18,12.847857015254249
2307,2017-16,2017090512,9,18,10.046485581502452
2307,2017-16,2017090518,9,15,6.271081503392793
2307,2017-16,2017090600,9,15,6.8763701669564625
2307,2017-16,2017090606,9,15,8.359807304084711
2308,2017-17,2017090200,2,23,22.020857829255476
2308,2017-17,2017090206,2,23,21.018113066653825
2308,2017-17,2017090212,3,25,20.434979781312222
2308,2017-17,2017090218,3,25,19.722728325610603
2308,2017-17,2017090300,3,25,27.045094709169007
2308,2017-17,2017090306,3,25,24.918385343100056
2308,2017-17,2017090312,2,23,26.769695995146094
2308,2017-17,2017090318,1,15,25.378339530159792
2308,2017-17,2017090400,1,13,24.581129249501885
2308,2017-17,2017090406,0,10,23.913894788255504
2309,2017-18,2017090518,2,18,18.95907328186229
2309,2017-18,2017090600,2,18,17.747877841822856
2309,2017-18,2017090606,2,18,15.875610494405578
2309,2017-18,2017090612,2,18,15.735301662492247
2309,2017-18,2017090618,1,15,22.908991153026193
2309,2017-18,2017090700,1,13,22.57245209208247
2309,2017-18,2017090706,1,13,21.481093067625636
2309,2017-18,2017090712,0,10,19.32460494106465
2310,2017-19,2017091100,3,28,27.424988199401014
2310,2017-19,2017091106,3,30,31.218075835383672
2310,2017-19,2017091112,3,30,29.125309391765313
2310,2017-19,2017091118,4,33,30.92261640693738
2310,2017-19,2017091200,4,35,33.717576169284996
2310,2017-19,2017091206,4,35,34.08031494985323
2310,2017-19,2017091212,4,38,32.1811482160428
2310,2017-19,2017091218,4,38,35.67236645840245
2310,2017-19,2017091300,4,38,36.774522819508206
2310,2017-19,2017091306,5,42,34.317810824507035
2310,2017-19,2017091312,5,45,38.15428935868675
2310,2017-19,2017091318,5,48,35.63151748574194
2310,2017-19,2017091400,5,50,34.80922506060597
2310,2017-19,2017091406,6,52,40.12708253399137
2310,2017-19,2017091412,5,48,42.38181753320157
2310,2017-19,2017091418,5,45,44.70719868496121
2310,2017-19,2017091500,5,42,45.046343825679344
2310,2017-19,2017091506,4,40,46.00371456240072
2310,2017-19,2017091512,4,38,38.456836822511264
2310,2017-19,2017091518,4,35,34.780030603786884
2310,2017-19,2017091600,4,33,31.999791273105075
2310,2017-19,2017091606,3,30,30.33655397563382
2310,2017-19,2017091612,3,30,29.31651571757726
2310,2017-19,2017091618,3,30,26.765499567518418
2310,2017-19,2017091700,3,30,25.280973390659994
2310,2017-19,2017091706,3,28,22.459570970495975
2310,2017-19,2017091712,3,28,23.84343508014473
2310,2017-19,2017091718,9,25,25.459857434916216
2310,2017-19,2017091800,9,25,24.83537630896035
2310,2017-19,2017091806,9,25,20.1673510211441
2310,2017-19,2017091812,9,25,19.634980289134887
2310,2017-19,2017091818,9,23,15.799864915242267
2310,2017-19,2017091900,9,23,18.39315860963154
